"mms_id","barcode","signature","location","urns","snISBN","snISSN","volumeNumber","languages","main_title","sub_title","related_title","countryCodes","persons","corperations","publishers","placesOfPublication","yearOfPublication","dateOfPublication","Subjects","GND-Links","gndReferences","classifications","contentInformations","physicalPages","illustrations","physicalFormat","sequence","urls","idnr"
"990051011780603338","+Z254346009","F 015591-B","ALT FLUG","","","","","ger","Maschinen-Trommel","Die Vorzüge der vorstehenden gegen eine mittelst der Leine geschwenkten Trommel bestehen im Wesentlichen in folgendem: ... ; Wien, den 19ten April 1848","","XA-AT, XA-AAAT","Ernst, Joseph","","","Wien","1848","","Trommel, Erfindung, Geschichte 1848, Quelle, Flugblatt","http://d-nb.info/gnd/4117255-3, http://d-nb.info/gnd/4015223-6","","BASISKLASSIFIKATION: 24.80, BASISKLASSIFIKATION: 15.60","Flugschrift: Produktdetails zu einer von Joseph Ernst erfundenen Trommel: Wien, 19. April 1848, In Schreibschrift lithografiert, Einblattdruck, einseitig bedr.","","","Satzspiegel: 35,5 x 20,7 cm","","","AC13770321"
"990050829180603338","+Z254346101","F 015592-B","ALT FLUG","","","","","ger","Protocoll aufgenommen am 18ten April 1848 bei der Versammlung der sämmtlichen Compagnie-Vertretter der Nationalgarde (Accademische Legion, Bürger-Corps-Nationalgarde) zur Constituirung eines Verwaltungsrathes für die Nationalgarde","","Protokoll sämtlichen Kompanie-Vertreter Konstituierung Verwaltungsrates","XA-AT, XA-AAAT","Hoyos-Sprintzenstein, Johann Ernst <<von>>, 1779-1849, Obermayer, ..., Rozet, ..., Hippersthal, ..., Kluky, ...","","","[Wien]","1848","","Wiener Nationalgarde, Verwaltungsrat, Geschichte 1848, Quelle, Wien, Revolution, Flugschrift","http://d-nb.info/gnd/3036439-5, http://d-nb.info/gnd/4063350-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Protokoll: Konstituierende Sitzung des Verwaltungsrats der Nationalgarde: Wien, 18. April 1848, Lithographierte Schreibschrift, Bl. 1v bis Bl. 2v handschriftlich","[2] Bl.","","Satzspiegel: 31 x 20,5 cm","","","AC13756965"
"990050755380603338","+Z254346204","F 015593-C","ALT FLUG","","","","","ger","Mitbürger! [Wien, 19. April 1848]","Ein wichtiges Faktum ist geschehen. Die persönliche Freiheit, ohne welche der constitutionelle Staat eine Lüge ist, wurde verletzt ... Ein Mitglied der Gesellschaft der Volksfreunde, Dr. Schütte, ... wurde auf der Ferdinandsbrücke von Schergen in Verhaft gebracht ... Dieser Protest wurde Sr. Majestät und dem verantwortlichen Ministerium überreicht ... ; Wien den 19. April 1848","","XA-AT, XA-AAAT","","","Druck von U. Klopf sen. und A. Eurich","[Wien]","1848","","Wien, Schütte, Anton, Festnahme, Protest, Geschichte 1848, Quelle, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/13947921X, http://d-nb.info/gnd/4154191-1, http://d-nb.info/gnd/4157835-1, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Einblattdruck, beidseitig bedr., Flugblatt: Wien, 19. April 1848","[1] Bl.","","Satzspiegel: 38,6 x 21,3 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999942","AC13722023"
"990050759660603338","+Z254346307","F 015594-A","ALT FLUG","","","","","ger","Aufruf zur Wahl der Abgeordneten zur deutschen National-Versammlung in Frankfurt am Main","Wien am 20. April 1848","","XA-AT, XA-AAAT","","","","[S.l.]","[1848]","","Österreich, Frankfurter Nationalversammlung, Abgeordneter, Wahl, Geschichte 1848, Quelle, Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4018128-5, http://d-nb.info/gnd/4000135-0, http://d-nb.info/gnd/4064286-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr., Flugblatt: Wien, 20. April 1848","[1] Bl.","","Satzspiegel: 22,9 x 17,3 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1974131","AC13691537"
"990049387850603338","+Z25434640X","F 015596-C","ALT FLUG","","","","","ger","Der Magistrat und provis. Bürger-Ausschuß der Stadt Wien an seine Mitbürger!","Gedruckte Mauer-Anschläge und Flugblätter der verschiedenartigsten Richtungen verkünden seit einigen Tagen den Wohnungs-Parteien Wien, daß nicht nur in Zukunft, sondern auch jetzt schon für die Georgi-Zinszahlung die Wohnungszinse theils nur in willkührlich herabgesetzten Beträgen, theils in anderen als den vertragsmäßig bedungenen ... Zahlungs-Terminen, theils gar nicht bezahlt werden brauchen ... In letzter Richtung führt dieses Beginnen zum Umsturze aller rechtlichen Ordnung ... wobei jene Aufwiegler nur im Trüben fischen ... ; [Solchem Treiben muß und wird ein Ziel gesetzt werden ! ... ; Der Magistrat ... kräftigsten Mitwirkung der Nationalgarde ... versichert ... ; Allein der Magistrat ... spricht zugleich die zuversichtliche Erwartung aus, daß in einer so schwer bedrängten Zeit, wo so viele Erwerbszweige darniederliegen ... auch die ehrenwerthen zumal wohlhabenderen Hauseigenthümer von Wien ihre strengen Rechtsforderungen gegenüber ihren ärmeren Mitbürgern und besonders rücksichtswürdigen Miethpartheien mit humanem und billigem Sinne ausüben werden ... ; Vom Magistrate und provisorischen Bürger-Ausschusse der Stadt Wien ... Wien, den 20. April 1848]","willkürlich Hauseigentümer Mietparteien","XA-AT, XA-AAAT","Pillersdorf, Franz Xaver <<von>>, 1786-1862","","","[S.l.]","1848","","Wien, Miete, Säumnis, Geschichte 1848, Richtlinie, Revolution, Amtliche Publikation","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4169785-6, http://d-nb.info/gnd/4194292-9, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 88.10, BASISKLASSIFIKATION: 15.60","Flugschrift, Richtlinie: Wien, Einrichtung von Gerichtsverfahren zum Vergleich bei säumigen Wohnungs-Zinszahlungen für die Dauer vom 24. April bis 7. Mai: Wien, 20. April 1848, Kopftitel","[2] Bl.","","","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1999641","AC13279780"
"990050759990603338","+Z254346502","F 015597-C","ALT FLUG","","","","","ger","An die Arbeiter der Maschinenfabrik am hiesigen Haupbahnhofe","Um dem Ansuchen des Arbeits-Personales vom 9. d. M. wegen Einführung von Statuten über die Krankengeld-Verwaltung ... Folge geben zu können ... ; Wien den 20. April 1848","Haupbahnhof Direktion privilegierten","XA-AT, XA-AAAT","","","","[S.l.]","[1848]","","Wien-Gloggnitzer Eisenbahngesellschaft, Arbeiter, Krankengeld, Geschichte 1848, Quelle, Flugblatt","http://d-nb.info/gnd/4827492-6, http://d-nb.info/gnd/4112560-5, http://d-nb.info/gnd/4133488-7","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Fabriksarbeiter, Krankengeld, Wahl von Arbeitervertretern: Wien, 20. April 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 22,8 x 21,6 cm","","","AC13728751"
"990050760310603338","+Z254346605","F 015598-B","ALT FLUG","","","","","ger","Kundmachung für die bürgerl. Schmied-Innung","1.) Die Arbeitszeit ist von 5 Uhr früh bis 6 Uhr Abends festgesetzt ... ; Wien am 20. April 1848","bürgerliche Schmiedeinnung Mathias","XA-AT, XA-AAAT","Lindner, ..., Friedenwagner, Jakob, Bohr, Mathias, Schild, Franz, Faßbender, Ignaz","","","[S.l.]","1848","","Wien, Schmied, Geselle, Arbeitsbedingungen, Geschichte 1848, Quelle, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4052907-1, http://d-nb.info/gnd/4020583-6, http://d-nb.info/gnd/4002641-3","","BASISKLASSIFIKATION: 85.63, BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr., Flugblatt: Arbeitsbedingungen der Schmiedegesellen, Arbeitszeit, Kostgeld, Finanzverwaltung: Wien, 20. April 1848","[1] Bl.","","Satzspiegel: 30,2 x 17,4 cm","","","AC13728862"
"990050760380603338","+Z254346708","F 015599-A.Kopie","ALT FLUG","","","","","ger","Bewohner Wiens","Man reizt euch von mancher Seite auf, einen Theil des Miethzinses nicht zu zahlen ... Wer sind jene Männer, die euch dazu aufreizen? ... ; Wien, den 20. April 1848","Teil Mietzinses","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Wien, Mietpreis, Polemik, Kritik, Geschichte 1848, Quelle, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4169793-5, http://d-nb.info/gnd/4174997-2, http://d-nb.info/gnd/4033229-9, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Aufforderung zur Zahlung der Mietzinsen: Wien, 20. April 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","","","","AC13728923"
"990051047900603338","+Z254346800","F 015600-E","ALT FLUG","","","","","ger","Der Magistrat und provisorische Bürger-Ausschuß der Stadt Wien an seine Mitbürger!","Gedruckte Mauer-Anschläge und Flugblätter der verschiedenartigsten Richtungen verkünden seit einigen Tagen den Wohnungs-Parteien Wiens, daß nicht nur in Zukunft, sondern auch schon für die jetzige Georgi-Zinszahlung die Wohnungszinse theils nur in willkührlich herabgesetzten Beträgen, theils in anderen als den vertragsmäßig bedungenen ... Zahlungs-Terminen, theils gar nicht bezahlt werden brauchen ... ; Wien am 20. April 1848","","XA-AT, XA-AAAT","Pillersdorf, Franz Xaver <<von>>, 1786-1862","","","[S.l.]","1848","","Wien, Miete, Säumnis, Geschichte 1848, Richtlinie, Revolution, Amtliche Publikation","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4169785-6, http://d-nb.info/gnd/4194292-9, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 88.10, BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr. - Text in zwei Spalten gedr., Flugblatt, Richtlinie: Wien, Einrichtung von Gerichtsverfahren zum Vergleich bei säumigen Wohnungs-Zinszahlungen für die Dauer vom 24. April bis 7. Mai: Wien, 20. April 1848","[1] Bl.","","Satzspiegel: 46,7 x 40,4 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2020939","AC13752735"
"990051047940603338","+Z254346903","F 015602-E","ALT FLUG","","","","","ger","Aufruf zur Wahl der Abgeordneten zur deutschen National-Versammlung in Frankfurt am Main","Bürger des constitutionellen Vaterlandes! In wenig Tagen tritt in Frankfurt am Main die von dem deutschen Bundestage berufene constituirende National-Versammlung zusammen ... ; Wien am 20. April 1848","konstitutionellen konstituierende","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Frankfurter Nationalversammlung, Reichsverfassung, Österreich, Souveränität, Geschichte 1848, Quelle, Deutschland, Großdeutsche, Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4018128-5, http://d-nb.info/gnd/4390436-1, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4132367-1, http://d-nb.info/gnd/4011882-4, http://d-nb.info/gnd/4128139-1, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 20. April 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 44 x 36,5 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2018950","AC13750105"
"990051049190603338","+Z254347002","F 015603-E","ALT FLUG","","","","","ger","Cameraden! Nachfolgende Adresse an Se. Excellenz den Herrn Minister des Innern liegt, von Dinstag den 25. d. M. angefangen, in allen Buchhandlungen zur Unterschrift auf","Euer Excellenz! Die Bestimmung der National-Garde, als eine der festesten Stützen der constitutionellen Einrichtungen, ist laut der, unterm 10ten d. M. von Eurer Excellenz an unser Ober-Commando erlassenen Kundmachung: ""Schutz des constitutionellen Landesfürsten, Schirm der Verfassung und der Gesetze, Erhaltung der Ruhe und Ordnung im Innern ..."" ... Vor Allem müssen wir uns ... verwahren ... uns ... zur Erreichung von Zwecken gebrauchen zu lassen, als deren Mittel, bis jetzt ... die Polizei ... verwendet wurde ... so bitten wir im Namen aller unserer Cameraden: Euere Excellenz möchten die schleunigste Errichtung einer ... Municipal-Garde anzuordnen ... geruhen ; Wien, den 20. April 1848","Kameraden Dienstag Inneren konstitutionellen","XA-AT, XA-AAAT","Drexler, Anton","","Druck von Jos. Keck & Sohn","[Wien]","[s.a. 1848]","","Wien, Innere Sicherheit, Garde, Geschichte 1848, Quelle, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4127888-4, http://d-nb.info/gnd/4155957-5, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr. - Text in zwei Spalten, Flugblatt: Ablehnung von polizeilichen Aufgaben durch die Nationalgarde, Forderung zur Einrichtung einer Munizipalgarde: Wien, 20. April 1848","[1] Bl.","","Satzspiegel: 38,2 x 46,7 cm Querformat","","","AC13780958"
"990050760590603338","+Z254347105","F 015604-A","ALT FLUG","","","","","ger","Die Nachtwache eines Nationalgardisten","","","XA-AT, XA-AAAT","Strampfer, Heinrich, 1790-1848","","Gedruckt bei Edl. v. Schmidbauer und Holzwarth","[Wien]","1848","","Gardist, Nachtwache, Patriotische Lyrik, Geschichte 1848, Quelle, Wien, Österreich, Deutschland, Einheit, Lyrik, Wien, Revolution, Flugschrift","http://d-nb.info/gnd/4590011-5, http://d-nb.info/gnd/4201550-9, http://d-nb.info/gnd/4204942-8, http://d-nb.info/gnd/3036439-5, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4011882-4, http://d-nb.info/gnd/4013862-8, http://d-nb.info/gnd/4036774-5, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 17.83, BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, 21. April 1848, Gedichtanfang: Steh ich in dunkler Mitternacht / So einsam auf der stillen Wacht","4 S.","","Satzspiegel: 14,4 x 8,9 cm","","","AC13728986"
"990050760490603338","+Z254347208","F 015605-A","ALT FLUG","","","","","ger","Die Nachtwache eines Nationalgardisten","[Wien, den 21. April 1848]","","XA-AT, XA-AAAT","Strampfer, Heinrich, 1790-1848","","Gedruckt bei Edl. v. Schmidbauer und Holzwarth","[Wien]","1848","","Gardist, Nachtwache, Patriotische Lyrik, Geschichte 1848, Quelle, Wiener Nationalgarde, Österreich, Deutschland, Einheit, Lyrik, Wien, Revolution, Flugschrift","http://d-nb.info/gnd/4590011-5, http://d-nb.info/gnd/4201550-9, http://d-nb.info/gnd/4204942-8, http://d-nb.info/gnd/3036439-5, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4011882-4, http://d-nb.info/gnd/4013862-8, http://d-nb.info/gnd/4036774-5, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 17.83, BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, 21. April 1848, Gedichtanfang: Steh ich in dunkler Mitternacht / So einsam auf der stillen Wacht","4 S.","","","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1984954","AC13706329"
"990050808040603338","+Z254347300","F 015607-C","ALT FLUG","","","","","ger","Zur Aufklärung der politischen Bedeutung der bevorstehenden Wahlen zum deutschen Parlament in Frankfurt am Main","Möge Österreich nur solche Männer als Abgeordnete zum deutschen Parlament wählen, denen es mit sämmtlichen vorstehenden Grundsätzen heiliger Ernst ist!","","XA-AT, XA-AAAT","Becher, Alfred Julius, 1803-1848, Berger, Johann Nepomuk, 1816-1870, Möring, Karl, 1810-1870","","","[S.l.]","1848","","Deutschland, Einheit, Österreich, Souveränität, Geschichte 1848, Quelle, Frankfurter Nationalversammlung, Abgeordneter, Wahl, Bürgerrecht, Politische Ethik, Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4011882-4, http://d-nb.info/gnd/4013862-8, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4132367-1, http://d-nb.info/gnd/4018128-5, http://d-nb.info/gnd/4000135-0, http://d-nb.info/gnd/4064286-0, http://d-nb.info/gnd/4146877-6, http://d-nb.info/gnd/4129503-1, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr., Flugblatt: Wien, 21. April 1848","[1] Bl.","","Satzspiegel: 29,1 x 15 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2000034","AC13722829"
"990050808210603338","+Z254347403","F 015608-E","ALT FLUG","","","","","ger","Kundmachung [Wien, 21. April 1848]","Ein wichtiger Moment naht seiner Entscheidung. Die Abgeordneten zu der im Mai d. J. in Frankfurt am Main zusammentretenden Deutschen National-Versammlung sollen gewählt werden. Um diese Wahlen zu erleichtern, hat sich ... ein Centralwahl-Comité gebildet ... Dasselbe ist damit beschäftigt, die Listen von Wahl-Candidaten zu entwerfen ... ; Wien am 21. April 1848","","XA-AT, XA-AAAT","","","Gedruckt bei den Edlen v. Ghelen'schen Erben","[S.l.]","1848","","Frankfurter Nationalversammlung, Abgeordneter, Österreich, Wahl, Geschichte 1848, Quelle, Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4018128-5, http://d-nb.info/gnd/4000135-0, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4064286-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, Abgeordnete zur Frankfurter Nationalversammlung, Aufruf für Wahlkandidaten: Wien, 21. April 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 38,5 x 42,7 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2020885","AC13747494"
"990050808480603338","+Z254347506","F 015609-A.Kopie","ALT FLUG","","","","","ger","Von dem Magistrate der k. k. Haupt- und Residenzstadt Wien","Am 25. April d. J. wird das für jeden österreichischen Unterthan höchst erfreuliche Geburtsfest Sr. Majestät, unseres Allergnädigsten Kaisers ... in der St. Stephans Metropolitankirche gefeiert werden ... Es werden demnach sämmtliche Grundgerichte mit den Gemeinde-Ausschüßen, so wie auch die Vorsteher und Repräsentanten aller Innungen und Gremien ... in die Kenntniß gesetzt, hiebei verläßlich und zahlreich ... sich einzufinden ... ; Wien den 21. April 1848","","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Ferdinand, Geburtstag, Feier, Gottesdienst, Geschichte 1848, Quelle, Amtliche Publikation, Flugblatt","http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4019608-2, http://d-nb.info/gnd/4016628-4, http://d-nb.info/gnd/4021671-8","","BASISKLASSIFIKATION: 15.60","Flugblatt, Amtsdruckschrift: Festgottesdienst zur Feier des Geburtstags von Kaiser Ferdinand I., Aufruf zur Teilnahme: Wien, 21. April 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 18,9 x 15,2 cm","","","AC13747605"
"990050808620603338","+Z254347609","F 015610-B","ALT FLUG","","","","","ger","Einladung von dem Magistrate der k. k. Haupt- und Residenzstadt Wien","Das allen Unterthanen höchst erfreuliche Geburtsfest Sr. Majestät des Kaisers wird auf eine der Würde dieses Festes entsprechende Weise am 25. April d. J. gefeiert ... ; Wien am 21. April 1848","","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Ferdinand, Geburtstag, Feier, Gottesdienst, Geschichte 1848, Quelle, Amtliche Publikation, Flugblatt","http://d-nb.info/gnd/118686747, http://d-nb.info/gnd/4019608-2, http://d-nb.info/gnd/4016628-4, http://d-nb.info/gnd/4021671-8","","BASISKLASSIFIKATION: 15.60","Flugblatt, Amtsdruckschrift: Festgottesdienst zur Feier des Geburtstags von Kaiser Ferdinand I., Einladung: Wien, 21. April 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 21 x 16,8 cm","","","AC13747682"
"990050808790603338","+Z254347701","F 015611-B","ALT FLUG","","","","","ger","Circulare von dem k. k. N. Oe. Kreisamte V. U. W. W. [Wien, 21. April 1848]","Womit die Wahlen zur niederösterreichisch-ständischen Versammlung ausgeschrieben werden ... um den Entwurf eines neuen Provinzial-Stände-Institutes zu berathen ... ; Wien am 21. April 1848","Karl Zirkular Kreisamt","XA-AT, XA-AAAT","Seydel, Carl","","","[S.l.]","[1848]","","Niederösterreich, Wahl, Geschichte 1848, Quelle, Wien, Revolution, Flugschrift, Österreich, Flugschrift","http://d-nb.info/gnd/1707045-4, http://d-nb.info/gnd/4064286-0, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 88.10, BASISKLASSIFIKATION: 15.60","Amtsnummer: No 46 | 133/P., Amtsdruckschrift: Niederösterreichische Landstände, Wahlen: Wien, 21. April 1848, Einblattdruck, beidseitig bedr.","[3] Bl.","","Satzspiegel: 26,4 x 14,2 cm","","","AC13747769"
"990032610730603338","+Z254347804","F 015613-A","ALT FLUG","","","","","ger","Die Geburtswehen der neugebornen Preßfreiheit, Nationalgarde und Constitution. In tiefster Ehrfurcht gewidmet S. k. Hoheit dem Erzherzog Stephan Palatin von Ungarn, Retter Oesterreichs","","","XA-AT, XA-AAAT","Maria, Johann","","Gedruckt bei Josef Ludwig, Josefstadt Florianigasse Nr. 52","Wien","1848","","Universität Wien, Student, Revolution, Quelle, Österreich, Flugschrift","http://d-nb.info/gnd/2024703-5, http://d-nb.info/gnd/4058167-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4154770-6","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugschrift: Ereignisse des 12. bis 19. März 1848: Wien, 22. April 1848","11 S.","","","","http://data.onb.ac.at/imgk/AZ00621604SZ00854372SZ01015099, http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/1973899, http://data.onb.ac.at/ABO/%2BZ221080801","AC10099579"
"990051045440603338","+Z254347907","F 015614-E","ALT FLUG","","","","","ger","Kundmachung [Wien, 22. April 1848]","Um den durch die eingetretenen industriellen Stockungen zeitweise Erwerblosen auch durch öffentliche Bauten einen Erwerb auszumitteln, so schnell es die mit derlei Bauten unerlässig verbundenen Voreinleitungen gestatten, sind bereits durch kräftiges Zusammenwirken der betheiligten Behörden für Wien und für seine nächste Umgegend mehrere derlei Bauten in Angriff, und werden andere nächsthin an die Reihe kommen ... ; Wien am 22. April 1848","","XA-AT, XA-AAAT","Pillersdorf, Franz Xaver <<von>>, 1786-1862","","","[S.l.]","1848","","Wien, Bautätigkeit, Öffentliches Gebäude, Straßenbau, Geschichte 1848, Quelle, Bauwirtschaft, Erwerbsloser, Arbeitsplatz, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4332821-0, http://d-nb.info/gnd/4055001-1, http://d-nb.info/gnd/4057887-2, http://d-nb.info/gnd/4069177-9, http://d-nb.info/gnd/4233872-4, http://d-nb.info/gnd/4002759-4, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 56.00, BASISKLASSIFIKATION: 15.60","Flugblatt: Erlass: Wien, 22. April 1848","[1] Bl.","","Satzspiegel: 44 x 37,5 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2020945","AC13752742"
"990050804090603338","+Z254348006","F 015615-B","ALT FLUG","","","","","ger","Kundmachung zum Behufe der Wahl von Abgeordneten und Stellvertretern für die im Mai d.J. nach Frankfurt am Main berufene konstituirende deutsche National-Versammlung. ...","","","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Frankfurter Nationalversammlung, Wien, Wahlmann, Wahlbezirk, Geschichte 1848, Amtliche Publikation, Abgeordneter, Wahl, Revolution, Flugschrift","http://d-nb.info/gnd/4018128-5, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4188921-6, http://d-nb.info/gnd/4315676-9, http://d-nb.info/gnd/4000135-0, http://d-nb.info/gnd/4064286-0, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugschrift: Wien, 22. April 1848, Kopftitel","[2] Bl.","","Satzspiegel: 32,7 x 16,8 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2000066","AC13723031"
"990050804170603338","+Z254348109","F 015616-B","ALT FLUG","","","","","ger","Die Herren ordentlichen Mitglieder des nied. österr. Gewerb-Vereines werden dringend ersucht, sich Morgen Sonntag den 23. April Vormittag Schlag neun Uhr in dem Vereins-Lokale versammeln zu wollen, zur Wahl von Abgeordneten, welche mit Genehmigung des hohen Ministeriums in Verbindung mit Deputirten anderer hiesiger Vereine nach den österreichisch-italienischen Provinzen abgehen sollen ; Wien am 22. April 1848","","Niederösterreichischen Gewerb-Vereins","XA-AT, XA-AAAT","Colloredo-Mannsfeld, Ferdinand <<von>>, 1777-1848","","","[S.l.]","1848","","Wien, Verein, Abgeordneter, Lombardo-Venetien, Geschichte 1848, Quelle, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4062714-7, http://d-nb.info/gnd/4000135-0, http://d-nb.info/gnd/4215793-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Niederösterreichischer Gewerbeverein, Deputierter, Lombardo-Venetien: Wien, 22. April 1848, Einblattdruck, einseitig bedr. - Gesamter Text","[1] Bl.","","Satzspiegel: 20,7 x 26,9 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2000048","AC13722914"
"990050804210603338","+Z254348201","F 015617-B","ALT FLUG","","","","","ger","Kundmachung [22. April 1848]","In Folge des hohen Ministerial-Erlasses vom 12. d. M. §. 2, sind alle Staatsbürger an ihren bleibenden Wohnsitzen in dem Alter von dem vollendeten 19. bis zum vollstreckten 50. Jahre zum activen Dienste in der Nationalgarde verpflichtet ...","","XA-AAAT","","","","[S.l.]","1848","","Wien, Dienstverpflichtung, Geschichte 1848, Quelle, Wien, Revolution, Flugblatt","http://d-nb.info/gnd/3036439-5, http://d-nb.info/gnd/4332081-8, http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Konskription von Nationalgardisten, Dienstverpflichtete und Ausnahmen: Wien, 22. April 1848","[1] Bl.","","Satzspiegel: 30,3 x 16,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2000053","AC13722961"
